,StreamID,Brick,count,first_t,last_t,mean,std,min,q1,median,q3,max,nUnique
404,347f59ac_e8c7_4e85_ae58_d4f968707f3f,Discharge_Air_Temperature_Sensor,145157,2021-01-01T00:03:09.450Z,2023-12-31T23:51:55.243Z,17.42288488,4.636245783,0,14.48,17.78,20.38,40.7,1055
68,4d9bb8ab_90de_4d2e_9cc0_d46ec7f7387e,Point,143551,2021-01-01T00:03:15.379Z,2023-12-31T23:52:04.376Z,20.87426413,8.611929543,0,20.1,23.72,26.6,32.67,1056
649,d60c44c3_62fc_409a_a751_8b3ddeb9f197,Position_Sensor,143108,2021-01-01T00:03:17.746Z,2023-12-31T23:52:08.052Z,0.915062037,8.925271555,0,0,0,0,100,1059
19,e6443122_74c4_49df_aeb7_7dc58eeed71e,Position_Sensor,143575,2021-01-01T00:03:14.824Z,2023-12-31T23:52:03.401Z,1.815648097,12.90650429,0,0,0,0.0175,100,1081
629,1f912733_aad2_40bb_afe7_45f6cdf432af,Discharge_Air_Temperature_Sensor,144155,2021-01-01T00:03:13.223Z,2023-12-31T23:52:01.015Z,19.61098387,4.828962648,0,16.7,20.16,22.62,33.96,1089
612,89325e0f_7cfb_4ead_a7d3_aa791cd7e7d0,Point,144157,2021-01-01T00:03:13.031Z,2023-12-31T23:52:00.724Z,19.6152166,4.833030419,0,16.72,20.16,22.62,33.96,1091
497,71c8331a_b0ef_4586_8f80_6b9d1b267562,Return_Water_Temperature_Sensor,144887,2021-01-01T00:03:11.063Z,2023-12-31T23:51:57.934Z,15.04011581,4.335950035,0,12.38,15.02,17.56,34.38,1109
801,cd3cdc47_969f_462b_ab08_db21e7e024a0,Electrical_Power_Sensor,1443287,2021-01-01T00:00:09.330Z,2023-12-31T23:59:55.895Z,2.772925683,19.33842753,0,0,1.41,4.7,1385.81,1173
546,17a38b26_3632_4994_896b_dd92487bb5fc,Point,144429,2021-01-01T00:03:12.242Z,2023-12-31T23:51:59.574Z,19.20486218,4.96489898,0,16.38,20,22.24,35.02,1174
563,81d76fb3_6646_4347_8dad_9900327cefd6,Discharge_Air_Temperature_Sensor,144432,2021-01-01T00:03:12.449Z,2023-12-31T23:51:59.874Z,19.20117827,4.963217696,0,16.38,20,22.24,35.02,1174
839,36044d6b_7db1_4d88_8174_5d4b21fa2314,Point,264491,2021-07-13T01:26:18.617Z,2023-12-31T23:55:23.390Z,-0.241033725,0.899400567,-1,-1,-0.951,0.99,0.999,1176
259,d50fbd1d_72a3_4f1e_8d27_513fc1f7c0d5,Point,144680,2021-01-01T00:03:11.750Z,2023-12-31T23:51:58.884Z,20.04693461,5.711486229,0,16.44,20.16,22.88,47.36,1222
282,da8edb58_9bba_4306_8873_f9a618f35920,Discharge_Air_Temperature_Sensor,144595,2021-01-01T00:03:12.036Z,2023-12-31T23:51:59.283Z,20.04306995,5.709231112,0,16.44,20.14,22.88,47.36,1222
213,a2e1d60e_6698_41dd_9ec4_27e7c5248cee,Position_Sensor,143299,2021-01-01T00:03:17.043Z,2023-12-31T23:52:06.952Z,0.201789669,3.273451564,0,0,0,0,100,1272
800,1043c1cf_c88e_4559_9fba_3edce44a1e09,Electrical_Power_Sensor,1443790,2021-01-01T00:00:09.248Z,2023-12-31T23:59:55.733Z,7.153768754,6.935508161,0,0,2.73,14.11,64.46,1334
652,0261b604_b2fc_4e20_931d_6f3122c2971c,Filter_Differential_Pressure_Sensor,143145,2021-01-01T00:03:17.779Z,2023-12-31T23:52:08.107Z,7.090040099,6.356729844,0,3.23,3.48,13.01,25.17,1442
496,6c9214a5_cec9_4f6a_b787_58620ae90aa0,Discharge_Water_Temperature_Sensor,144992,2021-01-01T00:03:11.052Z,2023-12-31T23:51:57.918Z,15.89194907,5.153249135,0,12.6,15.42,18.74,40.88,1445
452,d26e2136_8c4d_4f0b_9b38_5681724bb725,Discharge_Air_Temperature_Sensor,144952,2021-01-01T00:03:10.569Z,2023-12-31T23:51:57.058Z,18.69185951,5.503003559,0,15.28,19.24,21.62,46.1,1460
705,e022d248_71dc_4142_a4af_01f2eff3360b,Water_Temperature_Sensor,144945,2021-01-01T00:03:11.189Z,2023-12-31T23:51:58.111Z,2.818286936,4.505193449,-9.68,0.76,1.08,1.8,24.06,1463
788,9ccc1290_a8dd_43c1_9d8d_349042fb27df,Electrical_Power_Sensor,1443678,2021-01-01T00:00:09.266Z,2023-12-31T23:59:55.772Z,9.355477613,9.165681004,0,0,2.76,18.48,82.67,1463
431,b2f75740_de75_4a2d_a168_243404f63a7f,Point,145105,2021-01-01T00:03:10.090Z,2023-12-31T23:51:56.262Z,18.69117274,5.499647728,0,15.28,19.24,21.62,46.1,1467
735,d729c013_210c_4aba_8539_ee5c33fefc54,Electrical_Power_Sensor,1446932,2021-01-01T00:00:08.633Z,2023-12-31T23:59:54.534Z,0.994073702,5.769226375,0,0.32,0.83,1.4,559.56,1501
758,7da0d8bf_05c0_4213_bd5d_3356917ad67d,Electrical_Power_Sensor,1445191,2021-01-01T00:00:08.882Z,2023-12-31T23:59:55.010Z,1.057305533,7.06287088,0,0.64,1,1.14,820.5,1509
779,fc0fbb7a_fcd3_4d8d_948f_2e0737f06aab,Electrical_Power_Sensor,1444352,2021-01-01T00:00:09.098Z,2023-12-31T23:59:55.442Z,1.20404758,9.144870347,0,0.34,0.66,1.5,843.4,1530
803,9781fd19_d1e3_4dbb_87f2_8b4e34332f7a,Electrical_Power_Sensor,1442900,2021-01-01T00:00:09.352Z,2023-12-31T23:59:55.938Z,2.843538035,21.23678212,0,0,1.24,4.93,2134.94,1534
553,f3ea305d_c7af_4708_ab6a_91f9f8693e71,Filter_Differential_Pressure_Sensor,144667,2021-01-01T00:03:12.326Z,2023-12-31T23:51:59.691Z,20.93761507,37.28250117,-7.28,-4.94,-3.74,69.07,103.15,1535
187,daa4ba03_ffb6_4ed6_ac5b_f726319f70c7,Position_Sensor,143200,2021-01-01T00:03:16.746Z,2023-12-31T23:52:06.489Z,17.46830152,37.80353893,0,0,0,0.0856,100,1553
840,f79b2095_a259_4f04_9a80_9e4e5380016f,Electrical_Power_Sensor,264506,2021-07-13T01:26:17.849Z,2023-12-31T23:55:23.157Z,-0.035278871,0.162600225,-1.41,-0.053,0,0,0.392,1574
780,10002612_fe3c_450b_9bf7_ba516e331361,Electrical_Power_Sensor,1444105,2021-01-01T00:00:09.110Z,2023-12-31T23:59:55.467Z,1.651239799,10.92811368,0,0.93,1.11,1.56,999.72,1592
759,b537c4ee_9ab9_49af_a73b_70fa6e3b6055,Electrical_Power_Sensor,1445281,2021-01-01T00:00:08.894Z,2023-12-31T23:59:55.031Z,0.809251364,5.894114394,0,0.42,0.68,1,1585.68,1607
339,ceed9740_53bc_41b4_ba74_cd6311c55e64,Point,143917,2021-01-01T00:03:13.871Z,2023-12-31T23:52:02.006Z,18.48214971,5.538594017,0,15.24,18.9,21.14,52.42,1611
360,3c0f9669_b985_4488_b12c_0db42b17ae2b,Discharge_Air_Temperature_Sensor,143866,2021-01-01T00:03:14.117Z,2023-12-31T23:52:02.388Z,18.48332407,5.538263809,0,15.22,18.9,21.14,52.42,1612
264,5c754743_a7ef_4397_9daf_17a57cad9d20,Position_Sensor,144655,2021-01-01T00:03:11.813Z,2023-12-31T23:51:58.967Z,2.58681142,15.34989728,0,0,0,0,100,1626
781,d54ce31c_50ff_4915_af0f_5694a9e3aade,Electrical_Power_Sensor,1443935,2021-01-01T00:00:09.120Z,2023-12-31T23:59:55.491Z,1.698261944,11.72492644,0,0.83,1.46,1.96,1192.79,1644
722,ff903ff1_5b5d_41c3_ab72_75b49c9df39b,Electrical_Power_Sensor,1446703,2021-01-01T00:00:08.567Z,2023-12-31T23:59:54.386Z,6.367438901,3.011957437,0,4.95,6.33,8.3,18.97,1649
757,88f33bdd_5e78_48b1_b8e4_7ee6b358ea35,Electrical_Power_Sensor,1445225,2021-01-01T00:00:08.870Z,2023-12-31T23:59:54.986Z,1.009648373,8.444544543,0,0.33,0.72,1.1,1340.61,1653
734,27b478b7_9326_4665_a148_06b3e62a6f45,Electrical_Power_Sensor,1446859,2021-01-01T00:00:08.544Z,2023-12-31T23:59:54.335Z,6.008705499,2.971398698,0,4.54,6.09,7.91,18.56,1664
682,5df63319_c6ce_4a51_b145_09841a4fe6e2,Position_Sensor,143262,2021-01-01T00:03:17.378Z,2023-12-31T23:52:07.443Z,3.565281539,18.15796254,0,0,0,0,100,1705
678,aacd13d2_716d_4c0d_92ae_45b03b34bbac,Point,143154,2021-01-01T00:03:17.334Z,2023-12-31T23:52:07.376Z,21.18465485,6.890738288,0,17.54,20.56,23.16,45.72,1787
695,1fab2d67_c02f_4f6a_b761_4aa3d164d7e5,Discharge_Air_Temperature_Sensor,143064,2021-01-01T00:03:17.529Z,2023-12-31T23:52:07.688Z,21.1107201,6.895642921,0,17.56,20.2,23.08,46,1799
813,7ea4c937_94bc_413c_b087_4b3232772add,Current_Sensor,1443285,2021-01-01T00:00:09.374Z,2023-12-31T23:59:55.989Z,12.1995921,25.14534304,0,0,3.54,7.98,158.22,1799
812,f415083c_0e4a_4ca0_bc69_61b59324e1e0,Current_Sensor,1442837,2021-01-01T00:00:09.364Z,2023-12-31T23:59:55.964Z,12.20091534,25.41999585,0,0,3.24,7.44,161.52,1814
814,cee6f002_0277_4f56_9636_c4b91fd57570,Current_Sensor,1442596,2021-01-01T00:00:09.388Z,2023-12-31T23:59:56.011Z,12.4931065,26.66818884,0,0,2.4,7.08,168.72,1826
842,bb86923b_2f22_4aaa_b50f_7aa162635eba,Electrical_Power_Sensor,266046,2021-07-13T01:26:18.141Z,2023-12-31T23:55:23.217Z,-0.066525808,0.227744363,-1.752,-0.071,0,0,0.421,1913
737,65116d40_8e7c_4a61_9dd0_c9d797504140,Electrical_Power_Sensor,1446559,2021-01-01T00:00:08.652Z,2023-12-31T23:59:54.576Z,2.363824718,17.98056949,0,1.11,2,2.67,1372.01,1915
736,c698af17_1a9f_493d_a24e_add7ce859f54,Electrical_Power_Sensor,1445980,2021-01-01T00:00:08.642Z,2023-12-31T23:59:54.556Z,3.97625232,28.79890184,0,2.24,2.6,5.89,2120.69,2028
103,8a0b61fd_28bf_45d7_88e1_47f8eec9a347,Position_Sensor,143375,2021-01-01T00:03:15.775Z,2023-12-31T23:52:05.020Z,6.423886056,24.20854125,0,0,0,0.0465,100,2067
129,58a27651_cd8b_4a68_b423_a6f8ece58a94,Position_Sensor,143513,2021-01-01T00:03:16.110Z,2023-12-31T23:52:05.476Z,0.234310816,3.393205122,0,0,0,0,100,2105
616,8b604b37_aef4_4ad4_bcb8_5ec3e5c26deb,Position_Sensor,144359,2021-01-01T00:03:13.076Z,2023-12-31T23:52:00.788Z,0.964785235,8.810708917,0,0,0,0.0254,100,2233
268,f394c9cd_72dd_4993_a79d_be85473cdcbf,Filter_Differential_Pressure_Sensor,144879,2021-01-01T00:03:11.859Z,2023-12-31T23:51:59.037Z,48.07590334,69.97313998,-0.45,1,1.7,130.85,214.35,2268
645,7411525a_14d7_4b55_aa51_7cc11d8d1c57,Point,143042,2021-01-01T00:03:17.702Z,2023-12-31T23:52:07.981Z,22.20222872,9.216475898,0,17.36,20.58,24.16,58.34,2282
662,e13c04f2_5db9_42af_ac8e_a1c1f5caa679,Discharge_Air_Temperature_Sensor,143063,2021-01-01T00:03:17.886Z,2023-12-31T23:52:08.286Z,22.19455373,9.20895985,0,17.34,20.58,24.16,58.34,2282
430,c561d880_f43a_4626_aee0_4e4bcfb3d280,Point,145020,2021-01-01T00:03:10.060Z,2023-12-31T23:51:56.230Z,19.29163415,4.134181144,0,17.6,20.3,21.775,28.18,2410
432,2fd1c1ab_7bfe_44d1_b1b9_01488a83f05f,Average_Zone_Air_Temperature_Sensor,145206,2021-01-01T00:03:10.106Z,2023-12-31T23:51:56.301Z,19.2899313,4.132027195,0,17.6,20.2925,21.77,28.18,2410
131,77f66bf3_4b12_4406_a921_bc7adf8098d0,Position_Sensor,143324,2021-01-01T00:03:16.133Z,2023-12-31T23:52:05.515Z,6.469381061,24.24978623,0,0,0,0.0088,100,2465
579,be4fe8f0_de84_4470_8ace_f42268be3dc7,Point,144357,2021-01-01T00:03:12.645Z,2023-12-31T23:52:00.158Z,23.42884446,9.986569555,0,19.28,21.4,22.98,65.04,2492
596,92cb1bd7_b38b_4258_a0d8_7cd3154f8dca,Discharge_Air_Temperature_Sensor,144333,2021-01-01T00:03:12.840Z,2023-12-31T23:52:00.459Z,23.43126464,9.991151119,0,19.28,21.4,22.98,65.04,2492
824,1a5494eb_f54d_4a30_85f1_7112e3c3b4a8,Electrical_Power_Sensor,1441505,2021-01-01T00:00:09.573Z,2023-12-31T23:59:56.365Z,2.122114276,10.56836409,0,0,0.42,1.12,3064.71,2505
45,fa8f1a22_6c53_4141_a181_91c6dc0e344d,Position_Sensor,143696,2021-01-01T00:03:15.119Z,2023-12-31T23:52:03.903Z,0.578031649,6.203043682,0,0,0,0,100,2571
823,64541acc_3244_481e_9142_a06be610c28e,Electrical_Power_Sensor,1442124,2021-01-01T00:00:09.561Z,2023-12-31T23:59:56.345Z,2.121075969,10.11372335,0,0,0.53,1.14,3708.97,2670
75,6ac095ab_36fc_40ea_8d9e_927fc1db6767,Position_Sensor,143471,2021-01-01T00:03:15.457Z,2023-12-31T23:52:04.500Z,2.408653603,14.53225867,0,0,0,0,100,2760
825,c23628e1_3be4_4e95_8fe4_549e4818c2cd,Electrical_Power_Sensor,1451343,2021-01-01T00:00:09.584Z,2023-12-31T23:59:56.385Z,2.176038807,11.59028507,0,0,0.26,0.95,3480.65,2779
846,54bfe9e4_7e0f_484e_8a37_67f5915f3fc8,Voltage_Sensor,266032,2021-07-13T01:26:16.897Z,2023-12-31T23:55:22.835Z,222.4612992,61.14226313,0,237.73,239.235,240.304,253.114,2973
433,fd037ec9_4f32_4c11_bd81_1ee9f25ea508,Position_Sensor,144927,2021-01-01T00:03:10.137Z,2023-12-31T23:51:56.337Z,2.831668114,15.70076635,0,0,0,0,100,3010
845,ed75b4a7_337a_4103_8a60_95d35fe356f9,Voltage_Sensor,266031,2021-07-13T01:26:16.829Z,2023-12-31T23:55:22.812Z,223.0998182,61.31779335,0,238.376,239.936,241.016,254.408,3014
847,8be7fb20_8d4b_410c_b580_a9f0a0b0c917,Voltage_Sensor,266045,2021-07-13T01:26:16.965Z,2023-12-31T23:55:22.863Z,224.3653539,61.66892038,0,239.797,241.218,242.428,255.995,3179
708,4d8495e0_c9be_43a1_8b87_9e53eedc4495,Return_Water_Temperature_Sensor,144938,2021-01-01T00:03:11.224Z,2023-12-31T23:51:58.163Z,32.36083608,21.76088375,0,14.04,22.32,57.155,71.32,3387
707,f380c64a_3437_4012_b9ff_03358a2144f0,Discharge_Water_Temperature_Sensor,144965,2021-01-01T00:03:11.212Z,2023-12-31T23:51:58.146Z,35.18345711,23.9872332,0,15,23.72,64.22,74.86,3527
73,4a62ba89_9aed_4390_902b_2707ee8b9c74,Position_Sensor,143618,2021-01-01T00:03:15.433Z,2023-12-31T23:52:04.461Z,13.93742076,34.17237369,0,0,0,0,100,3537
345,9345a858_35a1_4713_bad4_16002b08ece2,Filter_Differential_Pressure_Sensor,143978,2021-01-01T00:03:13.942Z,2023-12-31T23:52:02.113Z,52.11287349,83.79433687,-4.45,-0.1,0.6,154.55,571.25,3594
312,9079339e_7691_49a4_85eb_72c34b50738e,Damper_Position_Sensor,144093,2021-01-01T00:03:13.554Z,2023-12-31T23:52:01.521Z,49.16824576,28.31875102,0,21.1131,50,50,100,3803
338,0ef8992a_ccd9_4120_8add_6bfba5a4aa3b,Point,143966,2021-01-01T00:03:13.860Z,2023-12-31T23:52:01.989Z,19.51186811,5.066334773,0,17.985,20.89,22.33,34.99,3882
340,60f9369f_b7bb_4d03_9b8a_32d06a9826e0,Average_Zone_Air_Temperature_Sensor,144083,2021-01-01T00:03:13.884Z,2023-12-31T23:52:02.024Z,19.50746136,5.068236317,0,17.98,20.885,22.325,34.99,3890
47,39b19d28_59a8_441e_a241_cfb902989edc,Position_Sensor,143490,2021-01-01T00:03:15.142Z,2023-12-31T23:52:03.946Z,2.544591866,14.77898524,0,0,0,0.0045,100,4033
437,53fe9aa9_551e_4394_96ca_30bbd99055ae,Filter_Differential_Pressure_Sensor,145243,2021-01-01T00:03:10.224Z,2023-12-31T23:51:56.486Z,58.01626825,91.97963149,-0.25,2.3,2.75,151,571.35,4036
819,4b57752b_3f1b_4e5e_b7b9_827fbdb8294b,Electrical_Power_Sensor,1458292,2021-01-01T00:00:00.000Z,2023-12-31T23:59:56.208Z,6.338408967,13.06259463,0,0,1.83,4.23,78.08,4122
185,b2f20353_3105_4781_8d66_8008adb780a4,Position_Sensor,143366,2021-01-01T00:03:16.723Z,2023-12-31T23:52:06.451Z,1.907069129,12.27539968,0,0,0,0,100,4154
101,e8bdd3d0_c91d_4bd0_8d08_698aec3f3185,Position_Sensor,143576,2021-01-01T00:03:15.750Z,2023-12-31T23:52:04.980Z,3.449069533,17.11461143,0,0,0,0,100,4160
832,ffdb52d3_f6f9_4b2d_96f4_3b9e3ee0600a,Usage_Sensor,144634,2021-01-01T00:03:11.549Z,2023-12-31T23:51:58.606Z,479543.8108,93427.00565,0,410824,532714,550034,559544,4206
837,a1be7214_6b91_4243_8dd5_df8e81591ffe,Usage_Sensor,144927,2021-01-01T00:03:11.572Z,2023-12-31T23:51:58.636Z,89032.55032,65986.19726,0,12700,134580,151910,161420,4484
583,bd05ba9f_4563_4c9b_a787_d077b71dab36,Position_Sensor,144469,2021-01-01T00:03:12.691Z,2023-12-31T23:52:00.226Z,2.196375904,12.7277641,0,0,0,0.0769,100,4485
307,c3990511_0d2c_499d_b939_dea88e81eb8e,Filter_Differential_Pressure_Sensor,144248,2021-01-01T00:03:13.497Z,2023-12-31T23:52:01.435Z,40.84101201,72.93751683,-4.25,-2,-0.9,104.7,478.7,4677
490,a7625d8e_c749_4245_8c21_a55f16dbd082,Cooling_Command,144880,2021-01-01T00:03:10.984Z,2023-12-31T23:51:57.808Z,13.29910052,33.30447978,0,0,0,0.132,100,4681
341,69d202a0_e748_4bf7_ae0a_6c52d3339b2d,Position_Sensor,143795,2021-01-01T00:03:13.896Z,2023-12-31T23:52:02.042Z,13.14952104,33.13720154,0,0,0,0.132,100,4690
822,519c0d4d_0cef_4bc0_848e_4d8cd26f7709,Electrical_Power_Sensor,1442812,2021-01-01T00:00:09.482Z,2023-12-31T23:59:56.187Z,6.162798819,13.4967525,0,0,1.21,3.23,89.68,4812
17,f7208c91_5274_4391_b920_7f03b2acbfeb,Position_Sensor,143759,2021-01-01T00:03:14.801Z,2023-12-31T23:52:03.360Z,1.908476177,12.1095041,0,0,0,0,100,5069
639,edd9a75f_d0ea_4720_b3fe_41d279514427,Max_Temperature_Setpoint_Limit,143077,2021-01-01T00:03:17.638Z,2023-12-31T23:52:07.869Z,28.4501673,5.268885483,0,30,30,30,30,5172
389,8c653335_24b7_491c_a3d2_ca7961175f36,Filter_Differential_Pressure_Sensor,145478,2021-01-01T00:03:09.111Z,2023-12-31T23:51:54.677Z,57.40967981,95.54967862,-3.1,-1,-0.3,120.95,358.45,5235
810,d105b80b_8f6f_4786_959c_b1efc8a293ed,Electrical_Power_Sensor,1442711,2021-01-01T00:00:09.502Z,2023-12-31T23:59:56.228Z,8.918187101,18.80377741,0,0,2.19,5.31,117.51,5311
390,030e72f4_4e97_47a9_bd7e_6a1433a76528,Position_Sensor,145147,2021-01-01T00:03:09.133Z,2023-12-31T23:51:54.719Z,12.92694205,32.70335967,0,0,0,0.1435,100,5514
550,292069fc_b6da_492f_aaf6_258fb2ac3f46,Position_Sensor,144678,2021-01-01T00:03:12.289Z,2023-12-31T23:51:59.639Z,3.074697852,15.66400947,0,0,0,0.0122,100,5640
320,27b340fd_9156_4c61_8421_eb5e67648bfa,Damper_Position_Sensor,144016,2021-01-01T00:03:13.646Z,2023-12-31T23:52:01.665Z,55.30302029,37.8361912,0,0.1738,78.881,79,100,5758
385,aaaa015a_c1bc_4afb_8f1a_f65342045f07,Position_Sensor,145250,2021-01-01T00:03:09.015Z,2023-12-31T23:51:54.382Z,9.308926815,27.98329103,0,0,0,0.0167,100,6034
325,d31987d1_1756_48a6_bfc6_ab129fc30084,Outside_Air_Temperature_Sensor,143968,2021-01-01T00:03:13.704Z,2023-12-31T23:52:01.755Z,15.40924608,6.022438133,0,11.405,14.905,18.72,42.845,6302
367,6b5a7bdf_b566_44cf_99e8_be7ca514fa00,Outside_Air_Temperature_Sensor,143830,2021-01-01T00:03:14.202Z,2023-12-31T23:52:02.510Z,15.41281669,6.023451247,0,11.41,14.905,18.72,42.845,6303
285,59d9b366_e56a_4faf_88c3_dd4299b51ba8,Outside_Air_Temperature_Sensor,144525,2021-01-01T00:03:12.072Z,2023-12-31T23:51:59.339Z,15.39993672,6.016644847,0,11.4,14.895,18.705,42.845,6304
407,9c4a31dc_2195_4f59_b3eb_2d744f1bddc0,Outside_Air_Temperature_Sensor,145372,2021-01-01T00:03:09.523Z,2023-12-31T23:51:55.359Z,15.34141331,6.004061087,0,11.4,14.79,18.63,42.845,6308
459,1f24bcff_00c1_4843_b4ee_e33a4cf23c32,Outside_Air_Temperature_Sensor,145229,2021-01-01T00:03:10.738Z,2023-12-31T23:51:57.317Z,15.34586481,6.004868276,0,11.405,14.8,18.635,42.845,6308
499,f13cf5c2_20f7_4279_b182_8bdcd3089cf6,Cooling_Command,144952,2021-01-01T00:03:11.084Z,2023-12-31T23:51:57.967Z,18.0272968,37.54653748,0,0,0,0.1902,100,6378
844,5e176e58_f776_46e9_8e5d_d88c5e0b718c,Electrical_Energy_Sensor,281301,2021-01-01T00:15:00.000Z,2023-12-31T23:55:23.450Z,59855.81539,16019.40253,0,64388.832,64390.552,64391.952,64393.392,6443
303,4325430d_eaf6_4742_b9b1_25b580b8bf6d,Position_Sensor,143923,2021-01-01T00:03:13.451Z,2023-12-31T23:52:01.361Z,12.90980163,32.38384872,0,0,0,0.1124,100,6458
836,664ddc27_ccc5_43a1_97b7_3000c0e948db,Outside_Air_Temperature_Sensor,144690,2021-01-01T00:03:11.512Z,2023-12-31T23:51:58.561Z,15.39103186,6.014538563,0,11.395,14.875,18.695,42.845,6625
157,0ea4aa4f_0228_4dae_afd1_5da948fdb5d7,Position_Sensor,143421,2021-01-01T00:03:16.410Z,2023-12-31T23:52:05.957Z,5.425402576,21.38417848,0,0,0,0,100,6716
653,f2362f57_7f87_452c_8d3b_b3e4e68b7ab5,Position_Sensor,143013,2021-01-01T00:03:17.790Z,2023-12-31T23:52:08.124Z,10.25938395,28.92414178,0,0,0,0.0272,100,6786
686,2cb1aa91_d358_4551_a667_7edb9917a185,Position_Sensor,143108,2021-01-01T00:03:17.423Z,2023-12-31T23:52:07.527Z,27.90568146,43.97919964,0,0,0,99.865975,100,7304
835,03d25283_5abe_4120_b184_903bc77109c0,Outside_Air_Humidity_Sensor,144638,2021-01-01T00:03:11.500Z,2023-12-31T23:51:58.546Z,59.03173903,19.84555787,-3.45,46.13,60.97,74.97,90.21,8052
641,336414e6_7de4_4d41_8b6d_c914d0092e16,Min_Temperature_Setpoint_Limit,143082,2021-01-01T00:03:17.658Z,2023-12-31T23:52:07.904Z,22.67783194,7.360529159,0,16,22.4,30,30,8693
215,e5c9b95d_45e1_45d3_acf5_214066dcf82c,Position_Sensor,143127,2021-01-01T00:03:17.070Z,2023-12-31T23:52:06.988Z,19.3356541,38.54145415,0,0,0,0.1965,100,8788
253,f85ce24c_f090_4d58_b0ea_d26e95f55147,Max_Temperature_Setpoint_Limit,144778,2021-01-01T00:03:11.676Z,2023-12-31T23:51:58.770Z,28.72072991,4.644796585,0,29.9982,30,30,30,9077
395,00fc1fb0_41ba_4bb7_a570_9028d0bd451f,Damper_Position_Sensor,145284,2021-01-01T00:03:09.245Z,2023-12-31T23:51:54.904Z,52.14526351,38.52968256,0,20.0262,20.1782,99.8984,100,9756
402,d3337246_6084_4add_b40c_ae718e49929d,Damper_Position_Sensor,145120,2021-01-01T00:03:09.408Z,2023-12-31T23:51:55.160Z,51.77705359,36.98756124,0,0.150075,79.855,80,100,9889
273,35739c91_b712_4847_beea_9de0c41ab8fd,Damper_Position_Sensor,144664,2021-01-01T00:03:11.921Z,2023-12-31T23:51:59.124Z,42.26208891,35.12839137,0,20.038,20.1257,91.64975,100,10375
280,efc0e732_cd0f_4b44_bb78_373c67f066b8,Damper_Position_Sensor,144637,2021-01-01T00:03:12.013Z,2023-12-31T23:51:59.247Z,55.80873786,35.4968694,0,0.1943,79.8644,79.9587,80,10380
443,cee135fd_0590_4d6a_a1cc_e9ffc1c4e332,Damper_Position_Sensor,145074,2021-01-01T00:03:10.362Z,2023-12-31T23:51:56.705Z,45.79377277,42.19920232,0,10.0453,10.1723,99.8937,100,10401
637,3fe79a74_9e7f_4a29_ab60_284c712c8243,Point,143089,2021-01-01T00:03:17.617Z,2023-12-31T23:52:07.834Z,26.19149404,6.772827233,0,23.4144,30,30,30,10479
450,78078042_e16e_425b_9ec8_605aa149274e,Damper_Position_Sensor,144954,2021-01-01T00:03:10.523Z,2023-12-31T23:51:56.981Z,57.90593624,40.95948612,0,0.1513,89.8491,89.9821,100,10593
358,250af432_9be1_4475_ae81_50c4e43cbdc9,Damper_Position_Sensor,143885,2021-01-01T00:03:14.093Z,2023-12-31T23:52:02.349Z,48.20488798,39.60614162,0,0.1392,79.8239,79.9946,100,10735
717,6c61a963_a4cf_485d_a15f_13154222a1ae,Heating_Command,144768,2021-01-01T00:03:11.324Z,2023-12-31T23:51:58.309Z,17.62293271,36.38150463,0,0,0,0.1763,100,10810
351,cd856e99_e635_4995_80da_0652f88f6e7a,Damper_Position_Sensor,143823,2021-01-01T00:03:14.012Z,2023-12-31T23:52:02.222Z,52.23300463,38.04643423,0,20.0199,20.1715,99.8503,100,10981
606,f0e22692_4f06_4931_929a_d84f35397c56,Max_Temperature_Setpoint_Limit,144315,2021-01-01T00:03:12.963Z,2023-12-31T23:52:00.623Z,28.46347352,4.822647896,0,29.8596,30,30,30,11287
554,4bbc2b2b_0c0d_4312_bf7d_a81a3bc85a62,Position_Sensor,144475,2021-01-01T00:03:12.338Z,2023-12-31T23:51:59.709Z,8.529354859,25.57351036,0,0,0.0589,0.1594,100,11317
346,d1f111b9_0c46_4c87_9b45_e8cd3112bcf0,Position_Sensor,143936,2021-01-01T00:03:13.952Z,2023-12-31T23:52:02.132Z,10.88836783,29.11942445,0,0,0.0283,0.1373,100,11394
308,a6efa18a_c19b_4e3b_8a48_0cbd3736b3ae,Position_Sensor,144089,2021-01-01T00:03:13.507Z,2023-12-31T23:52:01.453Z,13.2491849,31.51804023,0,0,0.0504,0.1646,100,12104
425,344aaffb_1732_44b1_b4a7_f1219c90fcd7,Max_Temperature_Setpoint_Limit,145061,2021-01-01T00:03:09.953Z,2023-12-31T23:51:56.041Z,28.04732565,5.264420761,0,29.8502,30,30,30,12126
573,2613b9a8_374b_4cb3_a058_bf01cf32dd56,Max_Temperature_Setpoint_Limit,144446,2021-01-01T00:03:12.567Z,2023-12-31T23:52:00.052Z,28.38710503,4.884856134,0,29.8805,30,30,30,12565
438,f2eacc3b_8b91_4e0f_83f0_5eb19cab173a,Position_Sensor,144995,2021-01-01T00:03:10.251Z,2023-12-31T23:51:56.525Z,15.88295837,34.28284648,0,0,0,0.1346,100,13049
471,fd91b406_f358_4786_89cd_23ff63effa48,Electrical_Power_Sensor,264500,2021-07-13T01:26:18.412Z,2023-12-31T23:55:23.306Z,1.743669573,2.98297434,-0.621,0,0,2.463,16.563,13675
